id,concepts,relations,elements,role,scene,encoding&recognition [ms],learning&structuring [ms]
1625926682863,6,8,10,22,18,24918,216743
1625926999842,6,8,10,24,19,27303,260356
1625927422456,6,8,10,27,20,27095,367865
1625927902636,6,8,10,22,21,29740,418425
1625928541788,6,8,10,22,22,36768,565310
1625928610778,6,8,19,45,1,11709,0
1625928731423,6,8,19,49,2,62017,53
1625928840620,6,8,19,46,3,53167,348
1625928951280,6,8,19,43,4,57788,694
1625929056344,6,8,19,44,5,52005,1914
1625929160938,6,8,19,44,6,51191,3369
1625929273022,6,8,19,42,7,51884,6863
1625929378713,6,8,19,46,8,48489,8590
1625929507741,6,8,19,43,9,48795,20019
1625929644888,6,8,19,42,10,52253,30447
1625929800779,6,8,19,46,11,48799,47257
1625929980456,6,8,19,45,12,50542,74773
1625930222127,6,8,19,47,13,57911,119052
1625930512394,6,8,19,44,14,63667,168853
1625930912302,6,8,19,44,15,63377,268575
1625931457658,6,8,19,47,16,60351,420754
1625932083185,6,8,19,46,17,67457,484527
1625932951479,6,8,19,46,18,70382,713428
1625933910442,6,8,19,44,19,55710,852977
1625935258349,6,8,19,45,20,92983,1177770
1625936437329,6,8,19,42,21,68683,1030463
1625937701544,6,8,19,48,22,77446,1092881
1625937857201,6,8,33,84,1,15434,0
1625938121208,6,8,33,82,2,134479,51
1625938388988,6,8,33,81,3,135369,322
1625938657639,6,8,33,78,4,133030,953
1625938931792,6,8,33,80,5,137165,1779
1625939205044,6,8,33,83,6,136031,3733
1625939466415,6,8,33,79,7,126411,6297
1625939738100,6,8,33,82,8,127850,14322
1625940012594,6,8,33,78,9,124084,23680
1625940307172,6,8,33,85,10,126515,37658
1625940645358,6,8,33,83,11,134100,65214
1625941035953,6,8,33,85,12,132499,125752
1625941519161,6,8,33,80,13,132163,207927
1625942102145,6,8,33,78,14,147645,284019
1625942834124,6,8,33,75,15,141212,439175
1625943879044,6,8,33,83,16,145814,739161
1625945077104,6,8,33,82,17,149641,882495
1625946656146,6,8,33,83,18,165163,1202209
1625949270818,6,8,33,78,19,198266,2230801
1625951687242,6,8,33,81,20,173430,2047736
1625954988436,6,8,33,82,21,203502,2890627
1625957683894,6,8,33,80,22,192819,2284064
1625925986222,8,6,4,7,1,1612,3
1625925991103,8,6,4,8,2,2329,21
1625925997660,8,6,4,7,3,3388,76
1625926003188,8,6,4,7,4,2583,140
1625926010227,8,6,4,7,5,3013,531
1625926016123,8,6,4,6,6,2262,513
1625926021994,8,6,4,8,7,2812,679
1625926028956,8,6,4,6,8,2817,1149
1625926036236,8,6,4,7,9,3277,1645
1625926044688,8,6,4,9,10,3030,2718
1625926053710,8,6,4,7,11,2977,3241
1625926066018,8,6,4,7,12,2600,6341
1625926077975,8,6,4,7,13,3261,5775
1625926094728,8,6,4,6,14,3658,9394
1625926114467,8,6,4,8,15,3462,12429
1625926138113,8,6,4,7,16,5804,14491
1625926162610,8,6,4,7,17,2914,18497
1625926188427,8,6,4,7,18,2837,19714
1625926221323,8,6,4,8,19,3244,26209
1625926270094,8,6,4,8,20,5714,37182
1625926322695,8,6,4,6,21,2732,45156
1625926386398,8,6,4,7,22,4501,54526
1625926519878,8,6,33,79,1,17854,0
1625926757498,8,6,33,78,2,121000,57
1625927005958,8,6,33,74,3,125586,306
1625927269315,8,6,33,80,4,132138,1112
1625927531812,8,6,33,83,5,128040,2491
1625927776357,8,6,33,86,6,120388,6636
1625928032990,8,6,33,80,7,113843,11965
1625928299617,8,6,33,80,8,129550,15194
1625928592344,8,6,33,83,9,131704,25913
1625928904343,8,6,33,81,10,132759,46097
1625929241423,8,6,33,83,11,129336,74875
1625929638216,8,6,33,79,12,126359,134487
1625930190567,8,6,33,83,13,125297,278760
1625930859932,8,6,33,79,14,132086,399179
1625931662001,8,6,33,79,15,132862,521276
1625932795696,8,6,33,81,16,140120,843311
1625934395210,8,6,33,80,17,150618,1284666
1625935873292,8,6,33,81,18,149128,1179096
1625937555015,8,6,33,79,19,150498,1360415
1625940973201,8,6,33,76,20,174312,3076622
1625943974359,8,6,33,82,21,168947,2665858
1625946969212,8,6,33,77,22,174652,2632443
1625945819494,8,8,4,6,1,1308,2
1625945826284,8,8,4,8,2,3542,24
1625945834013,8,8,4,8,3,3707,80
1625945842035,8,8,4,8,4,3480,221
1625945850080,8,8,4,7,5,3509,356
1625945857306,8,8,4,7,6,3140,527
1625945865558,8,8,4,8,7,4240,884
1625945873716,8,8,4,7,8,2853,1543
1625945886444,8,8,4,7,9,4348,4001
1625945896686,8,8,4,8,10,3672,2477
1625945907285,8,8,4,7,11,2911,4675
1625945919813,8,8,4,6,12,3665,4915
1625945938995,8,8,4,7,13,5215,8207
1625945958916,8,8,4,8,14,4508,11520
1625945986372,8,8,4,8,15,6631,13151
1625946015475,8,8,4,9,16,5615,19173
1625946054197,8,8,4,8,17,6281,26155
1625946094295,8,8,4,8,18,2919,33303
1625946148359,8,8,4,6,19,6598,41688
1625946205984,8,8,4,7,20,4894,48515
1625946275374,8,8,4,8,21,4706,60204
1625946381926,8,8,4,7,22,10622,83766
1625946575317,8,8,33,79,1,20750,0
1625946923220,8,8,33,84,2,173638,52
1625947273602,8,8,33,80,3,174997,276
1625947628764,8,8,33,82,4,178513,860
1625947995574,8,8,33,83,5,181625,1828
1625948354589,8,8,33,77,6,177339,5213
1625948735420,8,8,33,82,7,183337,7559
1625949127414,8,8,33,81,8,189359,16705
1625949527818,8,8,33,83,9,184334,25944
1625949962065,8,8,33,79,10,194531,48354
1625950420824,8,8,33,84,11,185330,85741
1625950956166,8,8,33,78,12,188338,152766
1625951567034,8,8,33,79,13,188690,225252
1625952332209,8,8,33,76,14,186725,375922
1625953255018,8,8,33,76,15,190574,535839
1625954418041,8,8,33,78,16,199725,764267
1625955891773,8,8,33,78,17,200105,1042888
1625957981706,8,8,33,81,18,215930,1644803
1625959830279,8,8,33,79,19,225802,1338273
1625963600908,8,8,33,78,20,266368,3238789
1625967897140,8,8,33,79,21,256515,3768752
1625971564354,8,8,33,80,22,266436,3127707
1625924538018,6,8,4,7,1,1182,2
1625924543912,6,8,4,7,2,3076,26
1625924549766,6,8,4,6,3,2543,77
1625924555281,6,8,4,7,4,2499,187
1625924561580,6,8,4,6,5,2810,345
1625924568168,6,8,4,7,6,2695,596
1625924575700,6,8,4,7,7,3271,879
1625924585828,6,8,4,7,8,4437,2738
1625924597808,6,8,4,7,9,3964,3599
1625924610903,6,8,4,8,10,4384,4752
1625924623079,6,8,4,7,11,3664,4828
1625924636782,6,8,4,9,12,2723,8104
1625924654877,6,8,4,7,13,4307,8965
1625924676826,6,8,4,9,14,4238,12492
1625924700087,6,8,4,8,15,3592,16332
1625924728484,6,8,4,9,16,2809,21491
1625924767731,6,8,4,8,17,5230,27047
1625924807115,6,8,4,9,18,4517,31556
1625924866030,6,8,4,8,19,7110,44755
1625924951793,6,8,4,9,20,9646,64935
1625925070763,6,8,4,8,21,9959,97367
1625925208672,6,8,4,7,22,10303,114834
1625925229218,6,8,10,21,1,3466,1
1625925261532,6,8,10,24,2,15171,53
1625925296749,6,8,10,23,3,16762,147
1625925326284,6,8,10,21,4,15742,512
1625925359408,6,8,10,22,5,18000,1195
1625925393375,6,8,10,21,6,16730,2198
1625925427362,6,8,10,19,7,12589,3219
1625925464788,6,8,10,25,8,13511,5873
1625925507820,6,8,10,24,9,15029,10827
1625925562720,6,8,10,23,10,14586,22540
1625925621845,6,8,10,24,11,15732,27477
1625925686402,6,8,10,22,12,14271,33345
1625925777462,6,8,10,23,13,19537,52577
1625913372592,10,2,10,18,1,1683,3
1625913377681,10,4,10,23,1,3078,3
1625913379153,10,2,10,18,2,3719,37
1625913384696,10,2,10,18,3,2354,94
1625913386586,10,6,10,21,1,4212,1
1625913390462,10,2,10,18,4,2298,252
1625913391400,10,4,10,20,2,7027,30
1625913395728,10,8,10,20,1,5964,1
1625913397196,10,2,10,18,5,2608,665
1625913403921,10,2,10,18,6,2362,1545
1625913404629,10,10,10,23,1,7538,1
1625913405189,10,4,10,21,3,7222,118
1625913412355,10,2,10,18,7,2332,2329
1625913412840,10,6,10,21,2,13048,33
1625913419629,10,4,10,22,4,7503,373
1625913421131,10,2,10,18,8,2411,3006
1625913432879,10,4,10,21,5,6021,648
1625913432939,10,2,10,18,9,2841,5944
1625913434720,10,8,10,20,2,19679,33
1625913437535,10,6,10,25,3,11920,146
1625913448010,10,4,10,22,6,6862,1157
1625913449503,10,2,10,18,10,3555,9731
1625913463708,10,6,10,24,4,12459,422
1625913464277,10,10,10,22,2,28905,22
1625913465113,10,4,10,21,7,7425,2227
1625913468684,10,2,10,18,11,3086,12916
1625913476623,10,8,10,23,3,21419,117
1625913485124,10,4,10,23,8,7419,4506
1625913488952,10,6,10,22,5,12240,1138
1625913496577,10,2,10,18,12,3614,20545
1625913507352,10,4,10,23,9,7560,6951
1625913515517,10,6,10,23,6,12275,1765
1625913516823,10,8,10,21,4,19520,340
1625913522317,10,10,10,20,3,28675,135
1625913534312,10,4,10,23,10,7689,11299
1625913534892,10,2,10,18,13,4552,28592
1625913544230,10,6,10,20,7,12555,3183
1625913557329,10,8,10,23,5,19734,824
1625913562271,10,4,10,21,11,6776,14362
1625913577050,10,6,10,22,8,12692,6281
1625913581188,10,10,10,22,4,28354,347
1625913586010,10,2,10,18,14,5190,40475
1625913597561,10,4,10,24,12,7354,20317
1625913602899,10,8,10,26,6,21244,2149
1625913611698,10,6,10,24,9,12983,8398
1625913643126,10,10,10,21,5,30133,755
1625913648870,10,8,10,20,7,22292,3384
1625913650333,10,4,10,24,13,9397,33029
1625913655200,10,6,10,24,10,15361,13368
1625913659881,10,2,10,18,15,6035,60972
1625913698491,10,8,10,22,8,21418,6094
1625913704856,10,10,10,20,6,30019,1354
1625913705900,10,6,10,22,11,14041,21924
1625913717416,10,4,10,26,14,10187,45484
1625913751028,10,8,10,21,9,21199,9413
1625913753624,10,2,10,18,16,6327,80213
1625913766795,10,6,10,22,12,15003,30103
1625913769504,10,10,10,22,7,31003,2888
1625913807427,10,4,10,23,15,10983,66948
1625913809246,10,8,10,24,10,21562,14402
1625913835656,10,10,10,22,8,30357,5381
1625913839759,10,6,10,21,13,15692,40420
1625913876340,10,8,10,22,11,22283,21458
1625913879658,10,2,10,18,17,7868,109561
1625913901910,10,10,10,22,9,29506,7185
1625913907120,10,4,10,21,16,7328,84730
1625913917768,10,6,10,22,14,12323,52865
1625913954928,10,8,10,22,12,22937,32240
1625913973562,10,10,10,24,10,30443,9654
1625914012024,10,2,10,18,18,2984,126330
1625914028286,10,6,10,24,15,17630,75936
1625914040875,10,4,10,23,17,12998,106954
1625914046576,10,10,10,20,11,30220,13178
1625914050878,10,8,10,23,13,23791,48412
1625914122728,10,10,10,20,12,28915,17788
1625914168784,10,6,10,21,16,18486,102830
1625914170129,10,8,10,23,14,24148,69622
1625914201106,10,2,10,18,19,8561,170789
1625914217478,10,10,10,23,13,33887,26969
1625914226476,10,4,10,23,18,14533,154485
1625914301734,10,8,10,21,15,21591,89809
1625914313537,10,10,10,23,14,30472,34787
1625914351564,10,6,10,25,17,21968,138473
1625914423329,10,10,10,24,15,31786,45547
1625914446484,10,2,10,18,20,14178,217502
1625914450593,10,4,10,25,19,16240,189837
1625914475058,10,8,10,26,16,28370,117725
1625914547339,10,10,10,25,16,30011,60917
1625914570239,10,6,10,23,18,20590,175093
1625914652418,10,8,10,23,17,19551,138446
1625914710015,10,10,10,21,17,38029,84829
1625914733727,10,4,10,25,20,18593,244698
1625914743903,10,2,10,18,21,15503,266712
1625914808039,10,6,10,24,19,12530,212975
1625914914522,10,8,10,21,18,31771,195382
1625914917778,10,10,10,21,18,38720,124099
1625915153006,10,6,10,24,20,13867,315476
1625915196241,10,4,10,24,21,19813,416501
1625915206738,10,2,10,18,22,16190,424448
1625915216174,10,2,19,36,1,2493,0
1625915230789,10,2,19,36,2,7162,28
1625915240296,10,8,10,21,19,21103,285084
1625915240596,10,10,10,24,19,44855,233866
1625915244641,10,2,19,36,3,6558,134
1625915258919,10,2,19,36,4,6763,545
1625915273594,10,2,19,36,5,6924,1019
1625915291881,10,2,19,36,6,7413,2718
1625915312261,10,2,19,36,7,7294,5278
1625915336813,10,2,19,36,8,7201,9051
1625915362323,10,2,19,36,9,7187,11870
1625915391406,10,2,19,36,10,6367,16120
1625915434576,10,2,19,36,11,9126,26117
1625915496256,10,2,19,36,12,10340,41061
1625915573220,10,10,10,22,20,45271,233901
1625915582605,10,2,19,36,13,9911,64992
1625915586112,10,8,10,23,20,20879,300366
1625915655786,10,6,10,20,21,31153,432867
1625915698414,10,2,19,36,14,12015,91334
1625915706138,10,4,10,24,22,8429,492761
1625915732338,10,4,19,45,1,5492,0
1625915775385,10,4,19,47,2,21753,64
1625915819697,10,4,19,49,3,22703,229
1625915826732,10,2,19,36,15,7239,114286
1625915859602,10,4,19,45,4,20032,590
1625915903878,10,4,19,45,5,21832,1459
1625915947625,10,4,19,47,6,19985,2887
1625915974634,10,8,10,22,21,22193,345861
1625915978022,10,10,10,22,21,50524,304844
1625915994026,10,4,19,48,7,20177,5221
1625916011325,10,2,19,36,16,13001,156904
1625916047166,10,4,19,42,8,22519,8739
1625916113896,10,4,19,48,9,23572,18158
1625916191317,10,4,19,48,10,22898,30050
1625916216431,10,6,10,24,22,32242,493716
1625916267814,10,6,19,45,1,8132,0
1625916272366,10,4,19,48,11,21496,38415
1625916352206,10,6,19,48,2,41832,52
1625916354583,10,2,19,36,17,14381,312087
1625916386658,10,4,19,43,12,24897,63412
1625916433819,10,6,19,48,3,41349,246
1625916517460,10,6,19,45,4,42867,712
1625916521171,10,10,10,24,22,55053,429410
1625916528789,10,4,19,40,13,24502,90929
1625916581100,10,8,10,23,22,39971,522658
1625916603054,10,6,19,40,5,41022,2113
1625916638762,10,10,19,43,1,13370,0
1625916664294,10,8,19,46,1,11016,0
1625916687066,10,2,19,36,18,16198,299277
1625916694660,10,6,19,45,6,43229,3475
1625916707500,10,4,19,43,14,27288,122628
1625916783120,10,6,19,43,7,39784,5809
1625916796507,10,8,19,44,2,65069,49
1625916844273,10,10,19,45,2,99690,45
1625916886284,10,6,19,44,8,44085,10684
1625916944068,10,8,19,46,3,72312,238
1625916991341,10,6,19,44,9,43185,18144
1625917002601,10,4,19,45,15,29983,232305
1625917056543,10,10,19,46,3,108503,231
1625917082984,10,8,19,44,4,70589,547
1625917107601,10,6,19,48,10,42464,29870
1625917176604,10,2,19,36,19,7511,473402
1625917219340,10,8,19,42,5,68062,1441
1625917247532,10,6,19,45,11,45695,47908
1625917261673,10,10,19,47,4,102759,686
1625917332379,10,4,19,48,16,30883,263683
1625917365991,10,8,19,47,6,73083,2584
1625917418988,10,6,19,42,12,50762,73514
1625917471989,10,10,19,43,5,105534,1540
1625917505847,10,8,19,45,7,68057,4755
1625917624071,10,6,19,45,13,49971,106473
1625917651458,10,8,19,45,8,68357,8241
1625917679747,10,10,19,43,6,99981,3641
1625917685286,10,2,19,36,20,22302,462109
1625917737985,10,4,19,46,17,35516,332784
1625917804462,10,8,19,40,9,67334,13361
1625917874205,10,6,19,48,14,48201,151296
1625917889843,10,10,19,47,7,101824,6311
1625917972882,10,8,19,47,10,70048,23051
1625918121296,10,10,19,45,8,108525,13193
1625918168113,10,8,19,47,11,73242,44775
1625918274582,10,4,19,47,18,22686,489009
1625918298279,10,6,19,45,15,51414,316561
1625918353876,10,10,19,45,9,103830,23582
1625918378492,10,8,19,45,12,73747,62158
1625918401074,10,2,19,36,21,25441,660938
1625918601743,10,10,19,44,10,104451,35450
1625918626877,10,8,19,47,13,76799,92862
1625918684530,10,6,19,44,16,54743,277533
1625918875382,10,10,19,44,11,104460,59403
1625918927159,10,8,19,45,14,77677,138816
1625918941242,10,4,19,48,19,45273,570212
1625919143466,10,2,19,36,22,8508,724752
1625919168074,10,2,33,64,1,5623,1
1625919177666,10,10,19,42,12,110728,81094
1625919203846,10,2,33,64,2,16751,54
1625919238582,10,2,33,64,3,17442,280
1625919276197,10,2,33,64,4,18807,644
1625919314484,10,2,33,64,5,18791,1369
1625919320116,10,6,19,47,17,59074,515859
1625919327298,10,8,19,48,15,81711,236369
1625919354508,10,2,33,64,6,17811,3226
1625919397323,10,2,33,64,7,18631,5851
1625919447499,10,2,33,64,8,18811,10880
1625919508474,10,2,33,64,9,20251,20668
1625919534936,10,10,19,47,13,110134,126928
1625919591772,10,2,33,64,10,21006,38554
1625919698042,10,2,33,64,11,24226,58975
1625919772493,10,4,19,47,20,46536,731483
1625919806713,10,8,19,46,16,81959,305382
1625919837000,10,2,33,64,12,22265,93177
1625920007320,10,2,33,64,13,18609,132851
1625920020273,10,10,19,42,14,126397,233637
1625920143206,10,6,19,48,18,63008,692008
1625920244325,10,2,33,64,14,24385,188241
1625920354938,10,8,19,44,17,88471,362553
1625920514777,10,10,19,41,15,122328,238403
1625920595138,10,2,33,64,15,26245,293850
1625920857691,10,4,19,47,21,50968,974583
1625921018361,10,2,33,64,16,27092,365056
1625921120631,10,6,19,45,19,67546,835314
1625921139394,10,8,19,46,18,94715,589790
1625921145753,10,10,19,48,16,131452,367714
1625921661961,10,2,33,64,17,29145,576475
1625921968189,10,8,19,46,19,87345,655553
1625921971188,10,10,19,47,17,147759,523229
1625922078476,10,4,19,49,22,23473,1172082
1625922160684,10,4,33,81,1,12463,0
1625922297107,10,4,33,78,2,67934,60
1625922379389,10,6,19,45,20,83853,1083359
1625922429671,10,4,33,78,3,66424,296
1625922483369,10,2,33,64,18,33483,749192
1625922570459,10,4,33,78,4,68234,993
1625922709750,10,4,33,76,5,71271,1978
1625922862088,10,4,33,83,6,68802,4964
1625922976990,10,10,19,50,18,158566,674680
1625922988871,10,8,19,44,20,90346,845162
1625923017080,10,4,33,76,7,72719,11203
1625923183690,10,4,33,79,8,68107,20952
1625923360238,10,4,33,81,9,68175,36063
1625923465708,10,2,33,64,19,40723,899374
1625923565606,10,4,33,78,10,70068,59019
1625923832771,10,4,33,77,11,80379,113575
1625924005664,10,6,19,42,21,91712,1446456
1625924145050,10,4,33,78,12,73201,167206
1625924168365,10,8,19,45,21,83566,1018677
1625924173665,10,10,19,38,19,159197,886013
1625924524053,10,4,33,81,13,70171,230942
1625924682129,10,2,33,64,20,45515,1117536
1625925035203,10,4,33,75,14,82269,337294
1625925696679,10,8,19,44,22,121788,1266143
1625925774449,10,4,33,76,15,85023,564697
1625925794108,10,6,19,45,22,44427,1695896
1625925842428,10,10,19,42,20,155790,1335117
1625925963483,10,6,33,79,1,19775,1
1625925977398,10,8,33,79,1,27728,1
1625926224429,10,2,33,64,21,52502,1435820
1625926259635,10,6,33,82,2,149426,60
1625926480947,10,8,33,84,2,250101,61
1625926563487,10,6,33,84,3,155832,301
1625926630914,10,4,33,80,16,84300,674992
1625926859731,10,6,33,81,4,150089,1379
1625926981895,10,8,33,82,3,250536,313
1625927158736,10,6,33,80,5,144174,2097
1625927459208,10,6,33,84,6,149539,6137
1625927503667,10,8,33,84,4,265966,1151
1625927721761,10,10,19,41,21,182560,1512281
1625927743868,10,4,33,77,17,98510,919602
1625927756674,10,6,33,78,7,147368,10689
1625927961884,10,2,33,64,22,60001,1602760
1625928005115,10,8,33,84,5,243487,2541
1625928073126,10,6,33,78,8,138867,23595
1625928415547,10,6,33,80,9,151440,35672
1625928518947,10,8,33,84,6,254052,7160
1625928783035,10,6,33,80,10,155223,63692
1625929035961,10,8,33,86,7,257279,12774
1625929129563,10,4,33,78,18,94869,1189670
1625929144373,10,6,33,77,11,141091,83430
1625929546610,10,8,33,78,8,241176,20763
1625929603436,10,6,33,77,12,148864,148754
1625929909847,10,10,19,47,22,185052,1809952
1625930079998,10,8,33,75,9,248938,35946
1625930124788,10,6,33,81,13,154142,205674
1625930330820,10,10,33,79,1,32309,0
1625930446584,10,4,33,77,19,106641,1103662
1625930661910,10,8,33,78,10,269116,63702
1625930739737,10,6,33,83,14,176083,267967
1625931071398,10,10,33,81,2,365794,72
1625931288008,10,8,33,77,11,263048,103687
1625931578581,10,6,33,83,15,172771,461433
1625932019139,10,10,33,81,3,452500,319
1625932152263,10,8,33,81,12,314809,253296
1625932418193,10,4,33,81,20,105222,1729761
1625932681153,10,6,33,79,16,195003,720458
1625932972277,10,10,33,79,4,486407,1195
1625933035938,10,8,33,78,13,290772,306700
1625933905547,10,10,33,84,5,452529,3137
1625934118835,10,6,33,79,17,187940,1027146
1625934175593,10,8,33,81,14,290305,537300
1625934773708,10,10,33,81,6,444210,6292
1625935168632,10,4,33,81,21,148829,2435613
1625935298060,10,8,33,79,15,284000,539890
1625935600411,10,10,33,82,7,430383,10426
1625935708379,10,6,33,82,18,206330,1192969
1625936346636,10,10,33,77,8,358452,19249
1625936530930,10,8,33,80,16,279818,670073
1625937151402,10,10,33,85,9,389988,42870
1625937603887,10,6,33,81,19,182801,1526364
1625937961895,10,10,33,71,10,371370,64665
1625938080463,10,8,33,79,17,294565,948348
1625938834830,10,10,33,77,11,389218,109507
1625939090247,10,4,33,73,22,142520,3638549
1625939759082,10,10,33,76,12,364648,193617
1625939986230,10,8,33,81,18,297023,1335124
1625940183983,10,6,33,80,20,194247,2193246
1625940693603,10,10,33,77,13,350268,232817
1625941747493,10,10,33,88,14,358977,326611
1625941955818,10,8,33,82,19,268058,1391082
1625942906084,10,6,33,85,21,191168,2305796
1625943191064,10,10,33,81,15,441435,564587
1625944439968,10,8,33,79,20,342198,1814655
1625944784000,10,10,33,84,16,407317,806504
1625946713021,10,10,33,80,17,376255,1128469
1625947130776,10,6,33,78,22,224212,3780724
1625948263043,10,8,33,78,21,317879,3196781
1625948640567,10,10,33,82,18,383552,1152215
1625952292172,10,10,33,82,19,399743,2789849
1625953034826,10,8,33,75,22,308644,4121332
1625956631275,10,10,33,81,20,431869,3410280
1625961193471,10,10,33,78,21,472531,3626716
1625966368719,10,10,33,80,22,441617,4217259
1625946087786,10,2,4,6,1,491,2
1625946089179,10,4,4,7,1,1154,0
1625946089732,10,2,4,6,2,1076,21
1625946090460,10,6,4,7,1,1644,0
1625946091443,10,2,4,6,3,819,81
1625946092067,10,8,4,7,1,2145,1
1625946093440,10,4,4,8,2,1996,25
1625946094110,10,2,4,6,4,918,270
1625946098715,10,2,4,6,5,2742,700
1625946098996,10,10,4,7,1,3198,1
1625946099294,10,6,4,8,2,3527,31
1625946099441,10,4,4,8,3,3736,99
1625946101116,10,2,4,6,6,837,595
1625946103690,10,4,4,9,4,1720,151
1625946104385,10,8,4,9,2,7123,24
1625946104790,10,2,4,6,7,1206,1169
1625946106665,10,6,4,7,3,3401,137
1625946107919,10,4,4,7,5,1711,388
1625946108769,10,2,4,6,8,1115,1884
1625946111676,10,4,4,7,6,1676,510
1625946112308,10,2,4,6,9,765,1711
1625946112510,10,10,4,7,2,7186,32
1625946113441,10,6,4,8,4,3229,165
1625946114475,10,8,4,7,3,5182,59
1625946117244,10,2,4,6,10,939,3158
1625946117272,10,4,4,6,7,2327,1131
1625946122050,10,6,4,8,5,3709,311
1625946124736,10,4,4,9,8,2051,1796
1625946125629,10,2,4,6,11,1066,6244
1625946126214,10,8,4,8,4,4929,349
1625946127979,10,10,4,9,3,7324,86
1625946129547,10,6,4,6,6,4040,423
1625946130507,10,4,4,8,9,1816,1559
1625946132272,10,2,4,6,12,863,4908
1625946135538,10,8,4,7,5,4313,243
1625946137404,10,6,4,8,7,3021,818
1625946137465,10,4,4,7,10,1863,2928
1625946142253,10,2,4,6,13,933,8136
1625946142698,10,10,4,8,4,6635,302
1625946145653,10,6,4,8,8,4453,1087
